1308;132;231;29900000;20130611
1202;105;117;0;20130611
2121;250;511;0;20130611
1304;109;121;0;20130611
2115;79;411;41902000;20130611
1203;101;113;150200000;20130611
1111;196;429;0;20130611
1201;1;100;149800000;20130611
1126;156;324;59500000;20130611
2108;197;430;60720000;20130611
2101;125;224;39500000;20130611
1334;213;446;0;20130611
2202;61;102;60200000;20130611
1123;257;522;0;20130611
1303;23;106;0;20130611
2109;198;431;0;20130611
1118;225;516;0;20130611
1309;139;238;0;20130611
1310;127;226;0;20130611
1124;251;512;0;20130611
1311;128;227;0;20130611
1108;19;413;0;20130611
1235;169;338;29800000;20130611
1127;158;326;60100000;20130611
1328;221;454;0;20130611
1335;204;437;39900000;20130611
1384;267;545;0;20130611
1215;12;404;100660000;20130611
1107;147;424;39900000;20130611
1360;233;530;0;20130611
1367;259;526;0;20130611
1385;275;557;0;20130611
1336;212;445;69900000;20130611
1337;218;451;0;20130611
1226;175;344;40700000;20130611
1348;240;546;99902000;20130611
1316;135;234;0;20130611
1305;110;122;0;20130611
1216;184;416;200100000;20130611
2122;73;311;60100000;20130611
1109;187;419;0;20130611
2203;103;115;80400000;20130611
1204;56;110;99700000;20130611
2110;185;417;79800000;20130611
1225;17;506;40102000;20130611
1349;244;561;0;20130611
1350;242;550;0;20130611
1387;182;536;40000000;20130611
2111;199;432;0;20130611
1329;217;450;0;20130611
1212;55;400;80040000;20130611
1368;260;532;0;20130611
1317;141;240;0;20130611
2215;174;343;60700000;20130611
1346;209;442;0;20130611
1228;164;333;0;20130611
1312;129;228;0;20130611
1351;230;527;0;20130611
2216;176;345;79600000;20130611
1347;211;444;0;20130611
1361;237;540;0;20130611
1369;279;562;0;20130611
1370;272;554;0;20130611
1371;277;559;0;20130611
1363;263;538;60502000;20130611
1362;238;541;0;20130611
1219;231;528;0;20130611
1318;138;237;29700000;20130611
1218;202;435;40300000;20130611
1338;223;456;0;20130611
1227;173;342;30600000;20130611
1103;104;116;0;20130611
2217;69;308;59500000;20130611
2201;100;112;99600000;20130611
2102;121;220;80000000;20130611
1128;157;325;50000000;20130611
2218;74;314;150400000;20130611
1229;179;348;31300000;20130611
2103;66;206;39900000;20130611
1230;167;336;39600000;20130611
2204;18;109;100400000;20130611
2118;253;515;40302000;20130611
1112;285;457;0;20130611
1251;165;334;40800000;20130611
1364;261;534;0;20130611
1319;142;241;0;20130611
1231;180;349;59700000;20130611
1119;227;518;0;20130611
2112;193;426;0;20130611
1330;216;449;0;20130611
1105;120;219;60400000;20130611
2210;76;403;59650000;20130611
1372;270;551;0;20130611
1106;123;222;0;20130611
1232;161;329;40000000;20130611
2219;162;330;50100000;20130611
1352;235;533;0;20130611
1331;208;441;0;20130611
1353;241;547;0;20130611
1339;205;438;0;20130611
2205;148;211;60200000;20130611
2211;10;407;60000000;20130611
1365;262;535;50402000;20130611
1373;258;525;0;20130611
1354;243;553;0;20130611
1306;112;124;0;20130611
2113;195;428;99700000;20130611
1320;140;239;29500000;20130611
1233;168;337;40900000;20130611
1234;283;351;400100000;20130611
1321;144;243;0;20130611
1301;108;120;0;20130611
1366;265;543;0;20130611
1374;271;552;0;20130611
1236;96;352;59800000;20130611
2106;189;421;0;20130611
1113;200;433;40000000;20130611
1114;192;425;29500000;20130611
1322;145;244;0;20130611
2116;228;523;0;20130611
2220;281;332;99800000;20130611
1223;4;501;80202000;20130611
1104;26;111;99800000;20130611
1221;229;524;100302000;20130611
1122;256;521;0;20130611
1238;163;331;0;20130611
1375;274;556;0;20130611
2119;254;519;40802000;20130611
2107;21;402;0;20130611
1237;178;347;39400000;20130611
1115;188;420;100000000;20130611
1129;159;327;40900000;20130611
1239;166;335;39600000;20130611
1323;133;232;0;20130611
1324;136;235;0;20130611
1325;143;242;0;20130611
1120;226;517;0;20130611
1386;276;558;0;20130611
2221;152;320;59400000;20130611
1356;234;531;49902000;20130611
1240;177;346;39900000;20130611
1241;14;303;99600000;20130611
1383;264;539;0;20130611
1224;249;510;60502000;20130611
1125;252;513;0;20130611
1376;273;555;0;20130611
1355;232;529;0;20130611
1377;268;548;0;20130611
2214;59;508;60202000;20130611
1357;245;564;0;20130611
1378;27;563;0;20130611
1313;130;229;0;20130611
1379;278;560;0;20130611
1380;269;549;0;20130611
1250;45;302;39500000;20130611
1340;222;455;0;20130611
2206;114;213;79700000;20130611
1206;115;214;100200000;20130611
1381;280;565;80802000;20130611
1242;155;323;59400000;20130611
1326;131;230;0;20130611
1314;137;236;40300000;20130611
1341;210;443;0;20130611
1210;117;216;199700000;20130611
2222;170;339;59900000;20130611
1130;160;328;59600000;20130611
2104;124;223;0;20130611
1327;134;233;30200000;20130611
2120;255;520;0;20130611
1382;266;544;0;20130611
1307;107;119;0;20130611
2207;53;202;100200000;20130611
1244;153;321;99600000;20130611
2114;194;427;0;20130611
1213;201;434;39870000;20130611
1207;116;215;40100000;20130611
2209;118;217;60000000;20130611
1110;190;422;0;20130611
1245;171;340;40200000;20130611
1243;172;341;0;20130611
2223;154;322;80300000;20130611
1217;203;436;0;20130611
1246;181;350;39800000;20130611
2105;122;221;40400000;20130611
1342;207;440;0;20130611
1211;126;225;110420000;20130611
1343;220;453;0;20130611
1247;149;317;99800000;20130611
1248;150;318;39700000;20130611
1249;151;319;60000000;20130611
1214;11;401;99950000;20130611
2212;60;408;99500000;20130611
1302;106;118;0;20130611
1220;7;412;100802000;20130611
1332;219;452;0;20130611
1344;214;447;0;20130611
1101;282;114;59800000;20130611
1358;239;542;0;20130611
1116;186;418;60400000;20130611
1121;224;514;0;20130611
2213;248;509;80802000;20130611
1102;20;108;59900000;20130611
1208;113;212;199800000;20130611
2117;286;458;0;20130611
1205;111;123;60300000;20130611
1359;236;537;0;20130611
1333;206;439;30240000;20130611
1209;119;218;59600000;20130611
1222;28;415;0;20130611
2208;36;201;199700000;20130611
1117;191;423;0;20130611
1345;215;448;50270000;20130611
