1308;132;231;0;20130610
1202;105;117;0;20130610
2121;250;511;80390000;20130610
1304;109;121;0;20130610
2115;79;411;0;20130610
1203;101;113;199600000;20130610
1111;196;429;0;20130610
1201;1;100;179600000;20130610
1126;156;324;0;20130610
2108;197;430;0;20130610
2101;125;224;0;20130610
1334;213;446;40220000;20130610
2202;61;102;79900000;20130610
1123;257;522;0;20130610
1303;23;106;0;20130610
2109;198;431;0;20130610
1118;225;516;0;20130610
1309;139;238;0;20130610
1310;127;226;0;20130610
1124;251;512;0;20130610
1311;128;227;0;20130610
1108;19;413;80220000;20130610
1235;169;338;31000000;20130610
1127;158;326;39800000;20130610
1328;221;454;0;20130610
1335;204;437;40000000;20130610
1384;267;545;0;20130610
1215;12;404;150220000;20130610
1107;147;424;0;20130610
1360;233;530;0;20130610
1367;259;526;0;20130610
1385;275;557;0;20130610
1336;212;445;0;20130610
1337;218;451;32720000;20130610
1226;175;344;0;20130610
1348;240;546;0;20130610
1316;135;234;0;20130610
1305;110;122;0;20130610
1216;184;416;200200000;20130610
2122;73;311;49500000;20130610
1109;187;419;0;20130610
2203;103;115;40020000;20130610
1204;56;110;99520000;20130610
2110;185;417;79920000;20130610
1225;17;506;0;20130610
1349;244;561;0;20130610
1350;242;550;0;20130610
1387;182;536;0;20130610
2111;199;432;100120000;20130610
1329;217;450;0;20130610
1212;55;400;59820000;20130610
1368;260;532;0;20130610
1317;141;240;30420000;20130610
2215;174;343;49900000;20130610
1346;209;442;0;20130610
1228;164;333;0;20130610
1312;129;228;0;20130610
1351;230;527;0;20130610
2216;176;345;100100000;20130610
1347;211;444;0;20130610
1361;237;540;0;20130610
1369;279;562;0;20130610
1370;272;554;0;20130610
1371;277;559;0;20130610
1363;263;538;0;20130610
1362;238;541;0;20130610
1219;231;528;0;20130610
1318;138;237;0;20130610
1218;202;435;0;20130610
1338;223;456;0;20130610
1227;173;342;0;20130610
1103;104;116;59600000;20130610
2217;69;308;59500000;20130610
2201;100;112;120200000;20130610
2102;121;220;59520000;20130610
1128;157;325;80100000;20130610
2218;74;314;199800000;20130610
1229;179;348;40100000;20130610
2103;66;206;0;20130610
1230;167;336;40000000;20130610
2204;18;109;179900000;20130610
2118;253;515;0;20130610
1112;285;457;40020000;20130610
1251;165;334;0;20130610
1364;261;534;0;20130610
1319;142;241;0;20130610
1231;180;349;39900000;20130610
1119;227;518;0;20130610
2112;193;426;0;20130610
1330;216;449;0;20130610
1105;120;219;30820000;20130610
2210;76;403;49920000;20130610
1372;270;551;0;20130610
1106;123;222;30200000;20130610
1232;161;329;0;20130610
2219;162;330;40300000;20130610
1352;235;533;0;20130610
1331;208;441;0;20130610
1353;241;547;0;20130610
1339;205;438;0;20130610
2205;148;211;60100000;20130610
2211;10;407;100000000;20130610
1365;262;535;0;20130610
1373;258;525;0;20130610
1354;243;553;0;20130610
1306;112;124;0;20130610
2113;195;428;0;20130610
1320;140;239;0;20130610
1233;168;337;30600000;20130610
1234;283;351;199800000;20130610
1321;144;243;0;20130610
1301;108;120;0;20130610
1366;265;543;0;20130610
1374;271;552;0;20130610
1236;282;352;80200000;20130610
2106;189;421;29920000;20130610
1113;200;433;0;20130610
1114;192;425;0;20130610
1322;145;244;0;20130610
